groupResult.Bipolar.ID	groupResult.Bipolar.chrom	groupResult.Bipolar.loc.start	groupResult.Bipolar.loc.end	groupResult.Bipolar.num.mark	groupResult.Bipolar.seg.mean
X.Bipolar.qn.3	1	152572044	152586488	2	0.5591
X.Bipolar.qn.3	1	152595322	205818956	15596	2e-04
X.Bipolar.qn.3	1	205819179	205819609	10	-0.2287
X.Bipolar.qn.3	1	205820014	249219611	11930	0.0022
X.Bipolar.qn.3	10	96730	71892593	15386	0.0043
X.Bipolar.qn.3	10	71892694	71893159	10	-0.2067
X.Bipolar.qn.3	10	71896835	134595301	19914	-5e-04
X.Bipolar.qn.3	10	134595446	134597358	12	0.2341
X.Bipolar.qn.3	10	134597884	135498991	1287	-0.0091
X.Bipolar.qn.3	11	189654	50265635	16134	-0.0044
X.Bipolar.qn.3	11	51577138	55028287	3	-0.386
X.Bipolar.qn.3	11	55109885	130786536	26021	-0.0032
X.Bipolar.qn.3	11	130786565	130786575	2	-1.0506
X.Bipolar.qn.3	11	130786633	134945853	1199	-0.0125
X.Bipolar.qn.3	12	186000	55522515	16120	0.0023
X.Bipolar.qn.3	12	55523236	55806498	28	0.1381
X.Bipolar.qn.3	12	55820093	113229534	13406	0.0052
X.Bipolar.qn.3	12	113229582	113229584	2	0.6466
X.Bipolar.qn.3	12	113229617	133779169	9866	-0.0031
X.Bipolar.qn.3	13	19448912	76111980	9845	0.0078
X.Bipolar.qn.3	13	76112030	76112043	3	-0.3611
X.Bipolar.qn.3	13	76112187	114802548	8069	0.0049
X.Bipolar.qn.3	13	114802647	114804509	8	0.2217
X.Bipolar.qn.3	13	114804587	115094006	354	0.0075
X.Bipolar.qn.3	14	19613906	106878213	25976	1e-04
X.Bipolar.qn.3	14	106891011	106916953	5	-0.525
X.Bipolar.qn.3	14	106931455	107288070	59	0.0258
X.Bipolar.qn.3	15	20152530	102513445	24849	-3e-04
X.Bipolar.qn.3	16	85741	90163073	32692	-0.0055
X.Bipolar.qn.3	17	3075	33390854	13927	-0.0072
X.Bipolar.qn.3	17	33391738	33413689	13	0.1907
X.Bipolar.qn.3	17	33415442	43973146	6521	-0.0058
X.Bipolar.qn.3	17	43973292	43974344	5	-0.2885
X.Bipolar.qn.3	17	43974446	44203478	116	-0.0156
X.Bipolar.qn.3	17	44204169	44269258	31	0.2768
X.Bipolar.qn.3	17	44269472	58807667	5495	5e-04
X.Bipolar.qn.3	17	58822074	58826648	7	0.2596
X.Bipolar.qn.3	17	58826810	78808570	9329	-0.0051
X.Bipolar.qn.3	17	78809852	78809873	2	-0.5853
X.Bipolar.qn.3	17	78811536	81060259	3549	-0.0088
X.Bipolar.qn.3	18	10862	64234081	10522	0.0046
X.Bipolar.qn.3	18	64238258	64271765	9	0.2777
X.Bipolar.qn.3	18	64307792	78012216	2818	0.0054
X.Bipolar.qn.3	19	264871	1021307	913	-0.011
X.Bipolar.qn.3	19	1021362	1021368	2	-0.6124
X.Bipolar.qn.3	19	1021716	38320570	18553	-0.0118
X.Bipolar.qn.3	19	38343327	38344455	3	-0.4557
X.Bipolar.qn.3	19	38345819	49990766	7868	-0.0128
X.Bipolar.qn.3	19	49990801	49990808	2	-0.5448
X.Bipolar.qn.3	19	49990882	51105087	949	-0.0124
X.Bipolar.qn.3	19	51107558	51108184	3	-0.433
X.Bipolar.qn.3	19	51111185	59097644	4899	-0.0067
X.Bipolar.qn.3	2	18435	36825273	10658	-8e-04
X.Bipolar.qn.3	2	36825350	36825736	7	-0.2813
X.Bipolar.qn.3	2	36825888	243031026	46312	0.003
X.Bipolar.qn.3	20	68112	4991554	2294	-0.0074
X.Bipolar.qn.3	20	4991784	4991786	2	-0.7673
X.Bipolar.qn.3	20	5004919	35488024	7071	7e-04
X.Bipolar.qn.3	20	35488318	35489221	6	-0.3088
X.Bipolar.qn.3	20	35490501	62948134	11328	3e-04
X.Bipolar.qn.3	21	10990890	48091011	9024	0.0057
X.Bipolar.qn.3	22	16868045	46562022	13271	-0.0079
X.Bipolar.qn.3	22	46565809	46566529	3	-0.4459
X.Bipolar.qn.3	22	46571660	51222011	2571	-0.0027
X.Bipolar.qn.3	3	64070	145781343	31390	0.001
X.Bipolar.qn.3	3	145782625	145804594	12	0.2008
X.Bipolar.qn.3	3	145809092	195311877	10926	0.0115
X.Bipolar.qn.3	3	195339050	195453021	13	-0.2576
X.Bipolar.qn.3	3	195454591	197840782	1231	-0.0051
X.Bipolar.qn.3	4	43882	39408371	9912	-9e-04
X.Bipolar.qn.3	4	39408416	39417620	7	0.301
X.Bipolar.qn.3	4	39429253	46391532	1238	0.0143
X.Bipolar.qn.3	4	46391694	46391737	3	-0.4279
X.Bipolar.qn.3	4	46391803	190941752	20808	0.0155
X.Bipolar.qn.3	4	190942739	190943979	3	-0.6262
X.Bipolar.qn.3	5	12322	135416331	24746	0.009
X.Bipolar.qn.3	5	135416381	135416412	4	-0.3682
X.Bipolar.qn.3	5	135416529	140553150	2203	-7e-04
X.Bipolar.qn.3	5	140554819	140557249	4	0.5036
X.Bipolar.qn.3	5	140559871	180876284	12429	-0.0033
X.Bipolar.qn.3	6	154566	254967	38	-0.0045
X.Bipolar.qn.3	6	255877	291687	11	0.3501
X.Bipolar.qn.3	6	291859	292596	7	0.0553
X.Bipolar.qn.3	6	292823	379514	52	0.2992
X.Bipolar.qn.3	6	379581	29635347	9836	0.0025
X.Bipolar.qn.3	6	29635371	29636003	5	0.2047
X.Bipolar.qn.3	6	29636011	29648379	22	0.0112
X.Bipolar.qn.3	6	29648381	29648901	13	-0.1531
X.Bipolar.qn.3	6	29649024	29838356	181	0.007
X.Bipolar.qn.3	6	29854740	29910778	32	-0.2929
X.Bipolar.qn.3	6	29913343	32452388	5864	-0.0143
X.Bipolar.qn.3	6	32490444	32708543	30	0.2153
X.Bipolar.qn.3	6	32708899	88032718	12670	-0.0016
X.Bipolar.qn.3	6	88032820	88032848	2	-0.6298
X.Bipolar.qn.3	6	88039023	105400985	1999	0.0123
X.Bipolar.qn.3	6	105400993	105475141	16	0.1632
X.Bipolar.qn.3	6	105499923	171033352	16003	0.0065
X.Bipolar.qn.3	7	41525	52568754	15881	0.0028
X.Bipolar.qn.3	7	52735864	52787385	8	0.2812
X.Bipolar.qn.3	7	52794983	157211628	22297	0.003
X.Bipolar.qn.3	7	157211683	157213519	3	-0.7901
X.Bipolar.qn.3	7	157213736	159023827	1745	-0.0052
X.Bipolar.qn.3	8	176533	37351056	9893	0.0022
X.Bipolar.qn.3	8	37351470	37351494	2	-0.6679
X.Bipolar.qn.3	8	37352340	107782938	13015	0.0065
X.Bipolar.qn.3	8	107783672	107785464	2	-0.5291
X.Bipolar.qn.3	8	107790888	146295100	10672	4e-04
X.Bipolar.qn.3	9	73704	141102504	23041	-1e-04
X.Bipolar.qn.4	1	69591	17054957	10914	0.0026
X.Bipolar.qn.4	1	17215477	17278349	26	-0.2313
X.Bipolar.qn.4	1	17281819	28571667	6478	-0.003
X.Bipolar.qn.4	1	28572299	28573940	7	-0.2837
X.Bipolar.qn.4	1	28575170	73191708	15100	-0.002
X.Bipolar.qn.4	1	73240259	73240262	2	-0.571
X.Bipolar.qn.4	1	73240762	161519989	16767	-0.0031
X.Bipolar.qn.4	1	161574664	161592001	12	0.2149
X.Bipolar.qn.4	1	161609384	178653297	3926	-4e-04
X.Bipolar.qn.4	1	178662630	178675021	3	-0.4398
X.Bipolar.qn.4	1	178688694	191740297	2487	-0.0022
X.Bipolar.qn.4	1	191843335	191930881	8	-0.4734
X.Bipolar.qn.4	1	191933198	221871655	8029	-0.0067
X.Bipolar.qn.4	1	221876347	221914277	21	-0.1316
X.Bipolar.qn.4	1	221914576	231762238	3743	0.0021
X.Bipolar.qn.4	1	231762359	231762372	3	-0.4288
X.Bipolar.qn.4	1	231762459	249219611	4291	0.0052
X.Bipolar.qn.4	10	96730	133639398	34229	-6e-04
X.Bipolar.qn.4	10	133643132	133666154	15	-0.2437
X.Bipolar.qn.4	10	133676357	134594987	1063	0.0059
X.Bipolar.qn.4	10	134595014	134597358	15	-0.1303
X.Bipolar.qn.4	10	134597884	135498991	1287	0.0057
X.Bipolar.qn.4	11	189654	134945853	43359	3e-04
X.Bipolar.qn.4	12	186000	52840741	14162	-0.0021
X.Bipolar.qn.4	12	52845930	52848481	5	-0.305
X.Bipolar.qn.4	12	52849755	113229534	15387	-0.0036
X.Bipolar.qn.4	12	113229582	113229584	2	-0.7295
X.Bipolar.qn.4	12	113229617	133779169	9866	0.0069
X.Bipolar.qn.4	13	19448912	115094006	18279	0.0025
X.Bipolar.qn.4	14	19613906	20403239	11	0.2216
X.Bipolar.qn.4	14	20403845	21344870	445	-0.0049
X.Bipolar.qn.4	14	21359737	21423769	8	-0.2875
X.Bipolar.qn.4	14	21423837	107288070	25576	0.001
X.Bipolar.qn.4	15	20152530	25436411	611	0.0192
X.Bipolar.qn.4	15	25436682	25438403	4	-0.3108
X.Bipolar.qn.4	15	25439252	102513445	24234	-9e-04
X.Bipolar.qn.4	16	85741	212464	127	0.0024
X.Bipolar.qn.4	16	214776	214970	2	-0.9673
X.Bipolar.qn.4	16	215410	3507875	5013	0.0094
X.Bipolar.qn.4	16	3507895	3507899	2	-1.3766
X.Bipolar.qn.4	16	3508002	3782990	295	0.0148
X.Bipolar.qn.4	16	3783536	3785927	8	0.217
X.Bipolar.qn.4	16	3787055	57728758	13311	0.0018
X.Bipolar.qn.4	16	57729104	57729107	2	-0.4975
X.Bipolar.qn.4	16	57730587	71611519	4516	0.0027
X.Bipolar.qn.4	16	71612132	71612168	2	-0.4412
X.Bipolar.qn.4	16	71612448	74141666	817	-0.0036
X.Bipolar.qn.4	16	74204032	74204200	2	-0.4622
X.Bipolar.qn.4	16	74204281	82921787	2382	-0.0042
X.Bipolar.qn.4	16	82958126	82958169	2	-0.6777
X.Bipolar.qn.4	16	82958476	90163073	6211	0.0063
X.Bipolar.qn.4	17	3075	39187759	17017	0.0035
X.Bipolar.qn.4	17	39190513	39194806	6	-0.3714
X.Bipolar.qn.4	17	39197156	57411552	8649	-0.0038
X.Bipolar.qn.4	17	57412146	57505597	31	-0.1321
X.Bipolar.qn.4	17	57513013	78694521	9608	0.0034
X.Bipolar.qn.4	17	78694592	78697164	5	-0.3349
X.Bipolar.qn.4	17	78698822	78747934	33	0.0092
X.Bipolar.qn.4	17	78748019	78748494	5	0.2309
X.Bipolar.qn.4	17	78751555	81060259	3641	0.0072
X.Bipolar.qn.4	18	10862	78012216	13349	0.0018
X.Bipolar.qn.4	19	264871	59097644	33191	0.0061
X.Bipolar.qn.4	2	18435	242646244	56540	4e-04
X.Bipolar.qn.4	2	242648422	242648761	6	0.1956
X.Bipolar.qn.4	2	242658688	243031026	431	0.0205
X.Bipolar.qn.4	20	68112	4991554	2294	0.0029
X.Bipolar.qn.4	20	4991784	4991786	2	0.4625
X.Bipolar.qn.4	20	5004919	62948134	18405	5e-04
X.Bipolar.qn.4	21	10990890	47648933	8675	3e-04
X.Bipolar.qn.4	21	47649125	47649127	2	-0.6329
X.Bipolar.qn.4	21	47649172	48091011	347	-0.0028
X.Bipolar.qn.4	22	16868045	51222011	15845	0.0048
X.Bipolar.qn.4	3	64070	101439952	21329	3e-04
X.Bipolar.qn.4	3	101441433	101442954	4	-0.3847
X.Bipolar.qn.4	3	101443258	197840782	22239	-0.0023
X.Bipolar.qn.4	4	43882	4863356	3887	0.0113
X.Bipolar.qn.4	4	4863678	4866454	21	-0.1563
X.Bipolar.qn.4	4	4866800	15608515	3190	-0.0029
X.Bipolar.qn.4	4	15646294	15646301	2	0.5004
X.Bipolar.qn.4	4	15653207	103759425	12017	-0.0044
X.Bipolar.qn.4	4	103780165	103782243	5	-0.3298
X.Bipolar.qn.4	4	103787113	176390849	9841	-0.0046
X.Bipolar.qn.4	4	176393636	176393646	2	-0.5419
X.Bipolar.qn.4	4	176394104	190943979	3006	0.0021
X.Bipolar.qn.4	5	12322	17468720	5648	0.0113
X.Bipolar.qn.4	5	17485717	17495781	6	-0.2774
X.Bipolar.qn.4	5	17633640	69483768	7206	-0.0046
X.Bipolar.qn.4	5	70307538	70309843	4	0.3084
X.Bipolar.qn.4	5	70681227	83546264	3107	-0.0029
X.Bipolar.qn.4	5	83551673	83586286	7	0.1596
X.Bipolar.qn.4	5	83599371	83675737	6	0.4009
X.Bipolar.qn.4	5	83678141	109027037	3071	-0.0067
X.Bipolar.qn.4	5	109033094	109141897	14	-0.1718
X.Bipolar.qn.4	5	109155778	140553150	7884	-0.0028
X.Bipolar.qn.4	5	140554819	140557249	4	0.3951
X.Bipolar.qn.4	5	140559871	180876284	12429	0.0028
X.Bipolar.qn.4	6	154566	2999911	1185	-0.0042
X.Bipolar.qn.4	6	2999962	3000058	6	-0.2672
X.Bipolar.qn.4	6	3000092	29528774	8529	-2e-04
X.Bipolar.qn.4	6	29548535	29550425	8	-0.2956
X.Bipolar.qn.4	6	29555026	29648381	244	0.0026
X.Bipolar.qn.4	6	29648400	29648628	9	-0.3063
X.Bipolar.qn.4	6	29648736	29838356	184	7e-04
X.Bipolar.qn.4	6	29854740	29924207	35	-0.333
X.Bipolar.qn.4	6	29924256	31237824	2589	-0.0066
X.Bipolar.qn.4	6	31238036	31239320	4	0.6416
X.Bipolar.qn.4	6	31239324	171033352	33988	-0.0036
X.Bipolar.qn.4	7	41525	26132589	8890	0.0037
X.Bipolar.qn.4	7	26137796	26143257	4	-0.6366
X.Bipolar.qn.4	7	26156403	157211628	29292	-0.0011
X.Bipolar.qn.4	7	157211683	157213736	4	0.439
X.Bipolar.qn.4	7	157214710	159023827	1744	0.0215
X.Bipolar.qn.4	8	176533	7880801	2272	0.0167
X.Bipolar.qn.4	8	8084126	8086146	4	0.385
X.Bipolar.qn.4	8	8109054	42559636	9610	-3e-04
X.Bipolar.qn.4	8	42574843	42587131	9	-0.3586
X.Bipolar.qn.4	8	42591850	104776701	10586	0.001
X.Bipolar.qn.4	8	104789019	105094548	23	-0.1504
X.Bipolar.qn.4	8	105142562	140227505	6300	-0.0054
X.Bipolar.qn.4	8	140258294	140259056	3	-0.3972
X.Bipolar.qn.4	8	140260389	144113559	2323	0.0025
X.Bipolar.qn.4	8	144119299	144120681	10	-0.2106
X.Bipolar.qn.4	8	144124489	146295100	2444	0.014
X.Bipolar.qn.4	9	73704	141102504	23041	7e-04
X.Bipolar.qn.5	1	69591	85462857	34040	0.0034
X.Bipolar.qn.5	1	85462885	85462892	2	-0.7085
X.Bipolar.qn.5	1	85462953	249219611	37774	0.0022
X.Bipolar.qn.5	10	96730	135498991	36609	0.0022
X.Bipolar.qn.5	11	189654	69589122	25481	-1e-04
X.Bipolar.qn.5	11	69590090	69590092	2	-0.5002
X.Bipolar.qn.5	11	69590282	124119709	14254	0.0033
X.Bipolar.qn.5	11	124119867	124143414	6	-0.3034
X.Bipolar.qn.5	11	124146203	132812991	2797	0.0054
X.Bipolar.qn.5	11	132813235	132813577	7	-0.2564
X.Bipolar.qn.5	11	132814117	134945853	812	0
X.Bipolar.qn.5	12	186000	6420023	2859	0
X.Bipolar.qn.5	12	6420034	6420036	2	-0.5069
X.Bipolar.qn.5	12	6420041	50968242	10243	-8e-04
X.Bipolar.qn.5	12	50974843	50975459	2	-0.46
X.Bipolar.qn.5	12	50983930	54402468	2324	0.0111
X.Bipolar.qn.5	12	54402697	54402704	3	0.4614
X.Bipolar.qn.5	12	54402717	130821530	21272	0.0049
X.Bipolar.qn.5	12	130821607	130822603	8	-0.2555
X.Bipolar.qn.5	12	130822605	133779169	2709	-0.0034
X.Bipolar.qn.5	13	19448912	50600044	7680	0.0041
X.Bipolar.qn.5	13	50601429	50653048	11	-0.2036
X.Bipolar.qn.5	13	50654649	113699016	9300	-0.0081
X.Bipolar.qn.5	13	113699440	113713970	33	0.1742
X.Bipolar.qn.5	13	113714376	114988303	1180	-9e-04
X.Bipolar.qn.5	13	114991689	114991864	3	-0.3675
X.Bipolar.qn.5	13	114992068	115094006	72	0.0223
X.Bipolar.qn.5	14	19613906	20484705	17	-0.3854
X.Bipolar.qn.5	14	20502652	107288070	26023	0.0036
X.Bipolar.qn.5	15	20152530	102513445	24849	0.0037
X.Bipolar.qn.5	16	85741	201476	118	0.0021
X.Bipolar.qn.5	16	202482	231905	44	-0.2787
X.Bipolar.qn.5	16	233062	22448272	10587	1e-04
X.Bipolar.qn.5	16	22626088	22705329	13	-0.2271
X.Bipolar.qn.5	16	22720764	28609531	1695	0.004
X.Bipolar.qn.5	16	28621382	28622525	3	-0.3587
X.Bipolar.qn.5	16	28632419	31906326	2357	0.0052
X.Bipolar.qn.5	16	32289757	33817457	17	-0.2851
X.Bipolar.qn.5	16	33817992	70057262	7760	0.0055
X.Bipolar.qn.5	16	70185658	70196247	7	-0.2948
X.Bipolar.qn.5	16	70284928	90163073	10091	0.0014
X.Bipolar.qn.5	17	3075	34434265	14457	0.0048
X.Bipolar.qn.5	17	34445934	34479862	7	-0.3041
X.Bipolar.qn.5	17	34817706	81060259	24531	0.0036
X.Bipolar.qn.5	18	10862	21852118	4008	0.0074
X.Bipolar.qn.5	18	21852321	21852436	4	0.3908
X.Bipolar.qn.5	18	21853511	64181521	6503	7e-04
X.Bipolar.qn.5	18	64190985	64271765	16	-0.2048
X.Bipolar.qn.5	18	64307792	78012216	2818	-0.0044
X.Bipolar.qn.5	19	264871	12164421	10025	-0.0017
X.Bipolar.qn.5	19	12165161	12176107	21	-0.3015
X.Bipolar.qn.5	19	12179889	49990766	17293	0.0034
X.Bipolar.qn.5	19	49990801	49990808	2	-0.7346
X.Bipolar.qn.5	19	49990882	59097644	5851	0.0038
X.Bipolar.qn.5	2	18435	132183108	31487	0.0011
X.Bipolar.qn.5	2	132202532	132232564	6	-0.4456
X.Bipolar.qn.5	2	132234134	243031026	25484	-1e-04
X.Bipolar.qn.5	20	68112	62948134	20701	0.0042
X.Bipolar.qn.5	21	10990890	22572632	686	-0.0275
X.Bipolar.qn.5	21	22599247	22611596	8	-0.2622
X.Bipolar.qn.5	21	22620007	48091011	8330	-0.001
X.Bipolar.qn.5	22	16868045	24314208	3016	0
X.Bipolar.qn.5	22	24372133	24381773	6	-0.9199
X.Bipolar.qn.5	22	24384340	39354115	6250	0.0036
X.Bipolar.qn.5	22	39377247	39378382	3	-0.941
X.Bipolar.qn.5	22	39395536	41939981	1324	0.0092
X.Bipolar.qn.5	22	41940470	41940480	3	-0.4787
X.Bipolar.qn.5	22	41940642	42915677	620	0.0083
X.Bipolar.qn.5	22	42916332	42950376	20	0.1741
X.Bipolar.qn.5	22	42957628	51222011	4603	-0.001
X.Bipolar.qn.5	3	64070	145787428	31395	-6e-04
X.Bipolar.qn.5	3	145788446	145809092	8	-0.2893
X.Bipolar.qn.5	3	145810149	157823820	2673	-0.0039
X.Bipolar.qn.5	3	157824143	157824510	7	-0.2378
X.Bipolar.qn.5	3	157824714	197840782	9489	7e-04
X.Bipolar.qn.5	4	43882	4119674	3567	-0.0068
X.Bipolar.qn.5	4	4137166	4139845	3	-1.0146
X.Bipolar.qn.5	4	4145468	190943979	28401	-0.005
X.Bipolar.qn.5	5	12322	140553150	26953	-0.0019
X.Bipolar.qn.5	5	140554819	140557249	4	0.6558
X.Bipolar.qn.5	5	140559871	180876284	12429	0.002
X.Bipolar.qn.5	6	154566	257261	40	0.0016
X.Bipolar.qn.5	6	257504	293285	18	-0.4807
X.Bipolar.qn.5	6	297974	377320	48	-0.1984
X.Bipolar.qn.5	6	379489	29648381	9866	0.004
X.Bipolar.qn.5	6	29648400	29649092	15	0.3044
X.Bipolar.qn.5	6	29649807	29831661	177	-0.0062
X.Bipolar.qn.5	6	29838356	29933971	48	-0.3905
X.Bipolar.qn.5	6	29942505	31275148	2592	0.0028
X.Bipolar.qn.5	6	31275267	31275881	11	-0.3736
X.Bipolar.qn.5	6	31276105	31276797	9	-1.1285
X.Bipolar.qn.5	6	31322121	31352947	18	0.0428
X.Bipolar.qn.5	6	31364999	31448932	71	-0.3375
X.Bipolar.qn.5	6	31458944	32363942	3066	0.0049
X.Bipolar.qn.5	6	32364075	32371235	12	-0.2568
X.Bipolar.qn.5	6	32371488	32549631	78	-0.0194
X.Bipolar.qn.5	6	32551749	32551949	2	0.909
X.Bipolar.qn.5	6	32552039	171033352	30710	-0.0026
X.Bipolar.qn.5	7	41525	32535029	11324	-0.0045
X.Bipolar.qn.5	7	32535165	32535168	2	-0.6732
X.Bipolar.qn.5	7	32535189	159023827	28608	-0.0031
X.Bipolar.qn.5	8	176533	8084126	2273	-0.0103
X.Bipolar.qn.5	8	8084974	8086146	3	-1.0142
X.Bipolar.qn.5	8	8109054	17722885	2409	-0.0027
X.Bipolar.qn.5	8	17738271	17738274	2	-0.5519
X.Bipolar.qn.5	8	17739686	82754313	13711	-1e-04
X.Bipolar.qn.5	8	82754452	82754900	4	-0.5059
X.Bipolar.qn.5	8	82755111	93771909	1075	-0.0107
X.Bipolar.qn.5	8	93823792	93972898	20	-0.147
X.Bipolar.qn.5	8	93977688	109455575	3591	0.0013
X.Bipolar.qn.5	8	109455654	109455806	3	-0.4102
X.Bipolar.qn.5	8	109455852	144632475	8637	-0.0021
X.Bipolar.qn.5	8	144635309	144635610	5	-1.2236
X.Bipolar.qn.5	8	144636448	146295100	1851	-0.0072
X.Bipolar.qn.5	9	73704	130180613	16085	0.0034
X.Bipolar.qn.5	9	130184057	130185820	3	-0.6143
X.Bipolar.qn.5	9	130186114	141102504	6953	0.0013
X.Bipolar.qn.6	1	69591	36642252	20935	0.0114
X.Bipolar.qn.6	1	36642396	36646387	11	0.1714
X.Bipolar.qn.6	1	36648975	249219611	50871	-0.0039
X.Bipolar.qn.6	10	96730	98457089	22796	-0.0025
X.Bipolar.qn.6	10	98460656	98460658	2	-0.4612
X.Bipolar.qn.6	10	98460747	133947786	11690	0.0016
X.Bipolar.qn.6	10	133947916	133950036	8	0.2246
X.Bipolar.qn.6	10	133950732	135498991	2113	0.0176
X.Bipolar.qn.6	11	189654	7109806	5590	0.0115
X.Bipolar.qn.6	11	7110074	7110148	5	0.2998
X.Bipolar.qn.6	11	7112356	8956759	751	-0.0101
X.Bipolar.qn.6	11	8958815	8964967	8	-0.2931
X.Bipolar.qn.6	11	8965640	113932557	29118	5e-04
X.Bipolar.qn.6	11	113932635	113948384	16	0.1462
X.Bipolar.qn.6	11	113950061	134945853	7871	0.003
X.Bipolar.qn.6	12	186000	54402468	15430	-0.0037
X.Bipolar.qn.6	12	54402697	54402717	4	0.5284
X.Bipolar.qn.6	12	54402888	113229534	14120	-0.0037
X.Bipolar.qn.6	12	113229582	113229584	2	0.7936
X.Bipolar.qn.6	12	113229617	132268896	8039	0.0097
X.Bipolar.qn.6	12	132269563	132270218	6	0.2853
X.Bipolar.qn.6	12	132270673	132896568	729	0.0196
X.Bipolar.qn.6	12	132896743	132896939	4	0.2392
X.Bipolar.qn.6	12	132897371	133779169	1088	0.0139
X.Bipolar.qn.6	13	19448912	19838403	63	0.0159
X.Bipolar.qn.6	13	19918525	19918586	2	-0.6174
X.Bipolar.qn.6	13	19919208	114053894	17338	-0.0066
X.Bipolar.qn.6	13	114054237	114054873	4	0.2865
X.Bipolar.qn.6	13	114054936	115094006	872	0.0089
X.Bipolar.qn.6	14	19613906	20404281	13	-0.1612
X.Bipolar.qn.6	14	20469394	106878186	25962	-0.001
X.Bipolar.qn.6	14	106878213	106902955	4	0.4853
X.Bipolar.qn.6	14	106912909	107288070	61	-0.0063
X.Bipolar.qn.6	15	20152530	34781891	2710	0.0046
X.Bipolar.qn.6	15	34782820	34807221	7	0.2168
X.Bipolar.qn.6	15	34872733	102513445	22132	-0.0029
X.Bipolar.qn.6	16	85741	89960601	32425	0.0084
X.Bipolar.qn.6	16	89961344	89966879	10	0.1823
X.Bipolar.qn.6	16	89969578	90163073	257	0.0118
X.Bipolar.qn.6	17	3075	8378795	6817	0.0113
X.Bipolar.qn.6	17	8379050	8380530	8	0.2004
X.Bipolar.qn.6	17	8380905	21560634	4233	0.0056
X.Bipolar.qn.6	17	21729117	22203008	51	0.1961
X.Bipolar.qn.6	17	22203149	41411006	7618	0.0039
X.Bipolar.qn.6	17	41436808	41440525	3	0.402
X.Bipolar.qn.6	17	41440717	44159144	1842	0.0095
X.Bipolar.qn.6	17	44178504	44292898	61	0.321
X.Bipolar.qn.6	17	44336887	55038442	3981	0.0011
X.Bipolar.qn.6	17	55038508	55038529	4	0.3409
X.Bipolar.qn.6	17	55038611	79253533	11601	0.0048
X.Bipolar.qn.6	17	79253630	79253990	5	0.2319
X.Bipolar.qn.6	17	79254229	81060259	2770	0.013
X.Bipolar.qn.6	18	10862	11143	6	0.2127
X.Bipolar.qn.6	18	11724	78012216	13343	-0.0065
X.Bipolar.qn.6	19	264871	711001	509	0.0237
X.Bipolar.qn.6	19	711646	713122	2	0.3878
X.Bipolar.qn.6	19	716910	3474599	3284	0.0204
X.Bipolar.qn.6	19	3478662	3480363	2	0.4205
X.Bipolar.qn.6	19	3480508	59097644	29395	0.0124
X.Bipolar.qn.6	2	18435	89545254	22804	-0.0018
X.Bipolar.qn.6	2	90107572	91635283	8	-0.3173
X.Bipolar.qn.6	2	91767906	243031026	34165	-0.0046
X.Bipolar.qn.6	20	68112	4991554	2294	0.0042
X.Bipolar.qn.6	20	4991784	4991786	2	-0.6914
X.Bipolar.qn.6	20	5004919	62948134	18405	1e-04
X.Bipolar.qn.6	21	10990890	47580738	8621	-0.0042
X.Bipolar.qn.6	21	47581042	47582049	4	-0.2615
X.Bipolar.qn.6	21	47582351	48091011	399	-7e-04
X.Bipolar.qn.6	22	16868045	17265196	11	0.245
X.Bipolar.qn.6	22	17303493	42516113	11012	0.0086
X.Bipolar.qn.6	22	42525206	42538906	9	0.2808
X.Bipolar.qn.6	22	42538988	51222011	4813	0.0123
X.Bipolar.qn.6	3	64070	53926047	15181	7e-04
X.Bipolar.qn.6	3	53926056	53926101	3	0.5141
X.Bipolar.qn.6	3	53926156	197840782	28388	-0.0086
X.Bipolar.qn.6	4	43882	1043616	973	0.0261
X.Bipolar.qn.6	4	1043631	1044797	5	-0.188
X.Bipolar.qn.6	4	1046988	155338021	25297	-0.0092
X.Bipolar.qn.6	4	155338162	155338166	2	-0.5371
X.Bipolar.qn.6	4	155339844	190943979	5694	-0.0118
X.Bipolar.qn.6	5	12322	777465	672	0.0104
X.Bipolar.qn.6	5	784832	825285	4	-0.268
X.Bipolar.qn.6	5	844239	1341902	739	0.0113
X.Bipolar.qn.6	5	1342124	1342172	3	0.3944
X.Bipolar.qn.6	5	1342395	140553150	25535	-0.0081
X.Bipolar.qn.6	5	140554819	140557249	4	0.621
X.Bipolar.qn.6	5	140559871	141246976	732	0.0133
X.Bipolar.qn.6	5	141247083	141257604	19	0.1285
X.Bipolar.qn.6	5	141258138	179740188	11049	-0.0013
X.Bipolar.qn.6	5	179740743	179741120	4	0.3169
X.Bipolar.qn.6	5	179742954	180336781	343	0.0036
X.Bipolar.qn.6	5	180377617	180414896	4	-0.7105
X.Bipolar.qn.6	5	180432814	180876284	278	0.0169
X.Bipolar.qn.6	6	154566	7342525	2756	0.0018
X.Bipolar.qn.6	6	7348420	7348426	2	0.5114
X.Bipolar.qn.6	6	7362418	29649024	7227	-0.0025
X.Bipolar.qn.6	6	29649084	29649092	2	0.6504
X.Bipolar.qn.6	6	29649807	31237824	2802	0.004
X.Bipolar.qn.6	6	31238036	31239320	4	0.6254
X.Bipolar.qn.6	6	31239324	32452388	3268	0.0098
X.Bipolar.qn.6	6	32490444	32552453	13	0.2892
X.Bipolar.qn.6	6	32554385	88032718	12687	-0.0038
X.Bipolar.qn.6	6	88032820	88032848	2	0.497
X.Bipolar.qn.6	6	88039023	171033352	18018	-0.0085
